player_id,player_name,position,season,metric,mean,std,p25,median,p75
00-0031484,Chris Manhertz,TE,2023,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0031484,Chris Manhertz,TE,2023,target_share,0.0209,0.0202,0.0,0.0278,0.0365
00-0031484,Chris Manhertz,TE,2024,targets,0.5,0.5345,0.0,0.5,1.0
00-0031484,Chris Manhertz,TE,2024,receiving_yards,3.75,6.4531,0.0,0.0,4.5
00-0031484,Chris Manhertz,TE,2024,receiving_tds,0.125,0.3536,0.0,0.0,0.0
00-0031484,Chris Manhertz,TE,2024,target_share,0.0183,0.0202,0.0,0.0135,0.0364
00-0031484,Chris Manhertz,TE,2025,targets,0.5,0.5774,0.0,0.5,1.0
00-0031484,Chris Manhertz,TE,2025,receiving_yards,1.75,3.5,0.0,0.0,1.75
00-0031484,Chris Manhertz,TE,2025,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0031484,Chris Manhertz,TE,2025,target_share,0.0161,0.0187,0.0,0.0156,0.0318
00-0031558,Maxx Williams,TE,2020,targets,1.6667,0.5164,1.25,2.0,2.0
00-0031558,Maxx Williams,TE,2020,receiving_yards,17.0,15.975,5.5,13.5,26.0
00-0031558,Maxx Williams,TE,2020,receiving_tds,0.1667,0.4082,0.0,0.0,0.0
00-0031558,Maxx Williams,TE,2020,target_share,0.0487,0.0134,0.0417,0.0527,0.0576
00-0031558,Maxx Williams,TE,2021,targets,3.4,2.6077,1.0,3.0,5.0
00-0031558,Maxx Williams,TE,2021,receiving_yards,38.6,39.6837,14.0,19.0,66.0
00-0031558,Maxx Williams,TE,2021,receiving_tds,0.2,0.4472,0.0,0.0,0.0
00-0031558,Maxx Williams,TE,2021,target_share,0.1067,0.0794,0.0357,0.0882,0.1724
00-0031585,MyCole Pruitt,TE,2020,targets,1.6,0.5477,1.0,2.0,2.0
00-0031585,MyCole Pruitt,TE,2020,receiving_yards,9.8,9.4974,1.0,10.0,16.0
00-0031585,MyCole Pruitt,TE,2020,receiving_tds,0.4,0.5477,0.0,0.0,1.0
00-0031585,MyCole Pruitt,TE,2020,target_share,0.0489,0.0206,0.0345,0.0476,0.0606
00-0031585,MyCole Pruitt,TE,2021,targets,1.8,0.9189,1.0,1.5,2.75
00-0031585,MyCole Pruitt,TE,2021,receiving_yards,14.5,13.0405,5.5,12.0,20.0
00-0031585,MyCole Pruitt,TE,2021,receiving_tds,0.3,0.483,0.0,0.0,0.75
00-0031585,MyCole Pruitt,TE,2021,target_share,0.0621,0.032,0.0374,0.0551,0.0907
00-0031585,MyCole Pruitt,TE,2022,targets,2.1,1.5239,1.0,1.0,3.0
00-0031585,MyCole Pruitt,TE,2022,receiving_yards,15.0,15.6418,6.0,8.0,19.25
00-0031585,MyCole Pruitt,TE,2022,receiving_tds,0.4,0.5164,0.0,0.0,1.0
00-0031585,MyCole Pruitt,TE,2022,target_share,0.0858,0.0547,0.0421,0.0635,0.1226
00-0031585,MyCole Pruitt,TE,2023,targets,1.2,0.6325,1.0,1.0,1.75
00-0031585,MyCole Pruitt,TE,2023,receiving_yards,11.0,7.9861,4.5,12.0,16.5
00-0031585,MyCole Pruitt,TE,2023,receiving_tds,0.1,0.3162,0.0,0.0,0.0
00-0031585,MyCole Pruitt,TE,2023,target_share,0.0344,0.0166,0.0271,0.0323,0.0441
00-0031585,MyCole Pruitt,TE,2024,targets,1.4286,0.9759,1.0,1.0,2.0
00-0031585,MyCole Pruitt,TE,2024,receiving_yards,5.7143,8.1182,0.0,1.0,9.5
00-0031585,MyCole Pruitt,TE,2024,receiving_tds,0.1429,0.378,0.0,0.0,0.0
00-0031585,MyCole Pruitt,TE,2024,target_share,0.0526,0.0325,0.0377,0.0417,0.0801
00-0031598,Nick Boyle,TE,2020,targets,1.8889,1.1667,1.0,1.0,3.0
00-0031598,Nick Boyle,TE,2020,receiving_yards,12.5556,15.9774,3.0,5.0,11.0
00-0031598,Nick Boyle,TE,2020,receiving_tds,0.2222,0.441,0.0,0.0,0.0
00-0031598,Nick Boyle,TE,2020,target_share,0.0735,0.0513,0.0385,0.0435,0.12
00-0031610,Darren Waller,TE,2020,targets,9.0625,3.66,6.75,8.5,10.25
00-0031610,Darren Waller,TE,2020,receiving_yards,74.75,52.5934,34.5,62.5,106.75
00-0031610,Darren Waller,TE,2020,receiving_tds,0.5625,0.6292,0.0,0.5,1.0
00-0031610,Darren Waller,TE,2020,target_share,0.2785,0.0943,0.2249,0.2529,0.3067
00-0031610,Darren Waller,TE,2021,targets,8.4545,3.8824,7.0,7.0,8.5
00-0031610,Darren Waller,TE,2021,receiving_yards,60.4545,31.684,39.0,54.0,78.5
00-0031610,Darren Waller,TE,2021,receiving_tds,0.1818,0.4045,0.0,0.0,0.0
00-0031610,Darren Waller,TE,2021,target_share,0.2315,0.0666,0.1946,0.2188,0.2559
00-0031610,Darren Waller,TE,2022,targets,5.375,1.4079,5.0,5.0,6.0
00-0031610,Darren Waller,TE,2022,receiving_yards,48.5,20.908,32.25,49.0,61.5
00-0031610,Darren Waller,TE,2022,receiving_tds,0.375,0.5175,0.0,0.0,1.0
00-0031610,Darren Waller,TE,2022,target_share,0.1573,0.0345,0.1477,0.1667,0.1727
00-0031610,Darren Waller,TE,2023,targets,6.1667,2.3677,5.0,6.0,7.25
00-0031610,Darren Waller,TE,2023,receiving_yards,46.0,28.0195,29.25,41.5,57.25
00-0031610,Darren Waller,TE,2023,receiving_tds,0.0833,0.2887,0.0,0.0,0.0
00-0031610,Darren Waller,TE,2023,target_share,0.206,0.0705,0.171,0.1863,0.2265
00-0031610,Darren Waller,TE,2025,targets,3.7778,2.1667,3.0,3.0,5.0
00-0031610,Darren Waller,TE,2025,receiving_yards,31.4444,28.2671,12.0,27.0,47.0
00-0031610,Darren Waller,TE,2025,receiving_tds,0.6667,0.866,0.0,0.0,1.0
00-0031610,Darren Waller,TE,2025,target_share,0.1463,0.0795,0.1364,0.1471,0.16
00-0031690,Eric Tomlinson,TE,2021,targets,0.1429,0.378,0.0,0.0,0.0
00-0031690,Eric Tomlinson,TE,2021,receiving_yards,1.0,2.6458,0.0,0.0,0.0
00-0031690,Eric Tomlinson,TE,2021,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0031690,Eric Tomlinson,TE,2021,target_share,0.0035,0.0092,0.0,0.0,0.0
00-0031690,Eric Tomlinson,TE,2022,targets,1.4444,1.0138,1.0,1.0,2.0
00-0031690,Eric Tomlinson,TE,2022,receiving_yards,8.7778,10.7095,0.0,3.0,16.0
00-0031690,Eric Tomlinson,TE,2022,receiving_tds,0.2222,0.441,0.0,0.0,0.0
00-0031690,Eric Tomlinson,TE,2022,target_share,0.0435,0.0331,0.0256,0.04,0.0455
00-0031690,Eric Tomlinson,TE,2024,targets,0.8,0.4472,1.0,1.0,1.0
00-0031690,Eric Tomlinson,TE,2024,receiving_yards,1.8,3.0332,0.0,0.0,2.0
00-0031690,Eric Tomlinson,TE,2024,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0031690,Eric Tomlinson,TE,2024,target_share,0.0303,0.0194,0.027,0.0333,0.0385
00-0031951,James O'Shaughnessy,TE,2020,targets,2.5333,1.5055,1.0,2.0,3.5
00-0031951,James O'Shaughnessy,TE,2020,receiving_yards,17.4667,13.8144,7.5,17.0,27.5
00-0031951,James O'Shaughnessy,TE,2020,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0031951,James O'Shaughnessy,TE,2020,target_share,0.0696,0.0392,0.0389,0.0556,0.0931
00-0031951,James O'Shaughnessy,TE,2021,targets,4.8571,2.1931,4.0,5.0,6.0
00-0031951,James O'Shaughnessy,TE,2021,receiving_yards,34.8571,17.4492,22.5,29.0,48.5
00-0031951,James O'Shaughnessy,TE,2021,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0031951,James O'Shaughnessy,TE,2021,target_share,0.1306,0.0572,0.1127,0.122,0.1611
00-0032062,Blake Bell,TE,2020,targets,1.3636,0.6742,1.0,1.0,1.5
00-0032062,Blake Bell,TE,2020,receiving_yards,10.0,11.225,1.0,10.0,13.0
00-0032062,Blake Bell,TE,2020,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0032062,Blake Bell,TE,2020,target_share,0.0349,0.0143,0.0263,0.0323,0.04
00-0032062,Blake Bell,TE,2021,targets,1.1818,0.7508,1.0,1.0,1.0
00-0032062,Blake Bell,TE,2021,receiving_yards,7.9091,10.8762,0.0,4.0,9.5
00-0032062,Blake Bell,TE,2021,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0032062,Blake Bell,TE,2021,target_share,0.0325,0.0217,0.0236,0.0294,0.0339
00-0032062,Blake Bell,TE,2023,targets,1.2857,0.9512,1.0,1.0,1.5
00-0032062,Blake Bell,TE,2023,receiving_yards,3.7143,4.4987,0.0,3.0,5.5
00-0032062,Blake Bell,TE,2023,receiving_tds,0.1429,0.378,0.0,0.0,0.0
00-0032062,Blake Bell,TE,2023,target_share,0.0364,0.0283,0.0247,0.027,0.0488
00-0032098,Daniel Brown,TE,2020,targets,0.25,0.4629,0.0,0.0,0.25
00-0032098,Daniel Brown,TE,2020,receiving_yards,3.875,7.2985,0.0,0.0,3.25
00-0032098,Daniel Brown,TE,2020,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0032098,Daniel Brown,TE,2020,target_share,0.0083,0.0153,0.0,0.0,0.0076
00-0032134,C.J. Uzomah,TE,2021,targets,3.9375,1.8428,2.75,3.5,6.0
00-0032134,C.J. Uzomah,TE,2021,receiving_yards,30.8125,28.1003,13.5,22.0,35.25
00-0032134,C.J. Uzomah,TE,2021,receiving_tds,0.3125,0.7042,0.0,0.0,0.0
00-0032134,C.J. Uzomah,TE,2021,target_share,0.121,0.0457,0.0817,0.1198,0.1579
00-0032134,C.J. Uzomah,TE,2022,targets,1.9286,1.7305,1.0,2.0,2.0
00-0032134,C.J. Uzomah,TE,2022,receiving_yards,16.5714,12.6474,5.5,16.5,26.25
00-0032134,C.J. Uzomah,TE,2022,receiving_tds,0.1429,0.5345,0.0,0.0,0.0
00-0032134,C.J. Uzomah,TE,2022,target_share,0.0638,0.0504,0.023,0.0521,0.1042
00-0032134,C.J. Uzomah,TE,2023,targets,1.5,1.5119,1.0,1.0,1.25
00-0032134,C.J. Uzomah,TE,2023,receiving_yards,7.25,6.7981,0.75,7.5,11.25
00-0032134,C.J. Uzomah,TE,2023,receiving_tds,0.125,0.3536,0.0,0.0,0.0
00-0032134,C.J. Uzomah,TE,2023,target_share,0.0411,0.0331,0.0267,0.0299,0.046
00-0032135,Jesse James,TE,2020,targets,1.6923,1.1094,1.0,1.0,2.0
00-0032135,Jesse James,TE,2020,receiving_yards,9.9231,10.7971,2.0,9.0,11.0
00-0032135,Jesse James,TE,2020,receiving_tds,0.1538,0.3755,0.0,0.0,0.0
00-0032135,Jesse James,TE,2020,target_share,0.0503,0.0354,0.025,0.0333,0.0667
00-0032135,Jesse James,TE,2021,targets,1.6,1.3416,1.0,1.0,3.0
00-0032135,Jesse James,TE,2021,receiving_yards,12.4,16.5167,0.0,4.0,20.0
00-0032135,Jesse James,TE,2021,receiving_tds,0.2,0.4472,0.0,0.0,0.0
00-0032135,Jesse James,TE,2021,target_share,0.053,0.0482,0.027,0.0303,0.0968
00-0032141,Geoff Swaim,TE,2020,targets,1.7143,1.2536,1.0,1.0,3.0
00-0032141,Geoff Swaim,TE,2020,receiving_yards,11.8571,14.4502,0.0,9.0,20.0
00-0032141,Geoff Swaim,TE,2020,receiving_tds,0.1429,0.378,0.0,0.0,0.0
00-0032141,Geoff Swaim,TE,2020,target_share,0.0631,0.0572,0.0275,0.0333,0.1018
00-0032141,Geoff Swaim,TE,2021,targets,2.5,1.5055,1.0,2.0,4.0
00-0032141,Geoff Swaim,TE,2021,receiving_yards,13.125,13.0275,4.25,8.5,23.75
00-0032141,Geoff Swaim,TE,2021,receiving_tds,0.1875,0.4031,0.0,0.0,0.0
00-0032141,Geoff Swaim,TE,2021,target_share,0.0909,0.0579,0.045,0.0713,0.1538
00-0032141,Geoff Swaim,TE,2022,targets,1.3333,1.0731,1.0,1.0,1.0
00-0032141,Geoff Swaim,TE,2022,receiving_yards,4.8333,6.9653,0.0,3.5,5.0
00-0032141,Geoff Swaim,TE,2022,receiving_tds,0.0833,0.2887,0.0,0.0,0.0
00-0032141,Geoff Swaim,TE,2022,target_share,0.0488,0.0369,0.029,0.0385,0.05
00-0032141,Geoff Swaim,TE,2023,targets,1.375,0.744,1.0,1.5,2.0
00-0032141,Geoff Swaim,TE,2023,receiving_yards,11.75,9.3618,6.0,11.5,16.75
00-0032141,Geoff Swaim,TE,2023,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0032141,Geoff Swaim,TE,2023,target_share,0.046,0.0297,0.0258,0.0474,0.0672
00-0032214,Tyler Kroft,TE,2020,targets,2.2857,1.7995,1.0,2.0,3.5
00-0032214,Tyler Kroft,TE,2020,receiving_yards,17.0,22.2261,4.0,11.0,18.0
00-0032214,Tyler Kroft,TE,2020,receiving_tds,0.4286,0.7868,0.0,0.0,0.5
00-0032214,Tyler Kroft,TE,2020,target_share,0.0728,0.0514,0.0409,0.08,0.0957
00-0032214,Tyler Kroft,TE,2021,targets,2.7778,1.3944,2.0,2.0,3.0
00-0032214,Tyler Kroft,TE,2021,receiving_yards,19.2222,13.6636,8.0,20.0,29.0
00-0032214,Tyler Kroft,TE,2021,receiving_tds,0.1111,0.3333,0.0,0.0,0.0
00-0032214,Tyler Kroft,TE,2021,target_share,0.0972,0.0683,0.0577,0.0606,0.1389
00-0032214,Tyler Kroft,TE,2022,targets,0.8333,0.7528,0.25,1.0,1.0
00-0032214,Tyler Kroft,TE,2022,receiving_yards,9.5,10.5404,1.5,7.5,12.75
00-0032214,Tyler Kroft,TE,2022,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0032214,Tyler Kroft,TE,2022,target_share,0.0298,0.0289,0.0063,0.0317,0.0385
00-0032392,Austin Hooper,TE,2020,targets,5.3846,3.7314,2.0,5.0,6.0
00-0032392,Austin Hooper,TE,2020,receiving_yards,33.4615,18.1044,22.0,33.0,41.0
00-0032392,Austin Hooper,TE,2020,receiving_tds,0.3077,0.4804,0.0,0.0,1.0
00-0032392,Austin Hooper,TE,2020,target_share,0.185,0.0854,0.1053,0.1923,0.2632
00-0032392,Austin Hooper,TE,2021,targets,4.0667,1.831,3.0,5.0,5.0
00-0032392,Austin Hooper,TE,2021,receiving_yards,23.0,15.4041,12.5,26.0,29.0
00-0032392,Austin Hooper,TE,2021,receiving_tds,0.2,0.414,0.0,0.0,0.0
00-0032392,Austin Hooper,TE,2021,target_share,0.1383,0.0644,0.1001,0.1389,0.1774
00-0032392,Austin Hooper,TE,2022,targets,3.5294,1.7719,2.0,4.0,5.0
00-0032392,Austin Hooper,TE,2022,receiving_yards,26.1176,18.5367,7.0,22.0,36.0
00-0032392,Austin Hooper,TE,2022,receiving_tds,0.1176,0.4851,0.0,0.0,0.0
00-0032392,Austin Hooper,TE,2022,target_share,0.1387,0.0559,0.1176,0.1481,0.1579
00-0032392,Austin Hooper,TE,2023,targets,1.9375,1.0626,1.0,2.0,2.0
00-0032392,Austin Hooper,TE,2023,receiving_yards,14.625,10.0324,9.25,13.5,19.25
00-0032392,Austin Hooper,TE,2023,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0032392,Austin Hooper,TE,2023,target_share,0.0684,0.0451,0.0396,0.0576,0.0735
00-0032392,Austin Hooper,TE,2024,targets,3.4706,1.3747,3.0,4.0,4.0
00-0032392,Austin Hooper,TE,2024,receiving_yards,28.0,18.9275,13.0,27.0,38.0
00-0032392,Austin Hooper,TE,2024,receiving_tds,0.1765,0.393,0.0,0.0,0.0
00-0032392,Austin Hooper,TE,2024,target_share,0.1219,0.0511,0.1,0.1304,0.1613
00-0032392,Austin Hooper,TE,2025,targets,2.0,1.1547,1.0,2.0,3.0
00-0032392,Austin Hooper,TE,2025,receiving_yards,20.2308,14.1313,10.0,20.0,34.0
00-0032392,Austin Hooper,TE,2025,receiving_tds,0.1538,0.3755,0.0,0.0,0.0
00-0032392,Austin Hooper,TE,2025,target_share,0.071,0.0338,0.0417,0.08,0.087
00-0032394,Nick Vannett,TE,2020,targets,1.9091,0.9439,1.0,2.0,2.0
00-0032394,Nick Vannett,TE,2020,receiving_yards,8.6364,10.4142,0.0,7.0,15.5
00-0032394,Nick Vannett,TE,2020,receiving_tds,0.0909,0.3015,0.0,0.0,0.0
00-0032394,Nick Vannett,TE,2020,target_share,0.0704,0.0377,0.0471,0.0667,0.0765
00-0032394,Nick Vannett,TE,2021,targets,2.1429,2.0354,1.0,1.0,2.5
00-0032394,Nick Vannett,TE,2021,receiving_yards,19.0,19.7231,5.0,11.0,32.0
00-0032394,Nick Vannett,TE,2021,receiving_tds,0.1429,0.378,0.0,0.0,0.0
00-0032394,Nick Vannett,TE,2021,target_share,0.0837,0.092,0.0379,0.0435,0.0766
00-0032394,Nick Vannett,TE,2022,targets,1.8,1.3038,1.0,1.0,2.0
00-0032394,Nick Vannett,TE,2022,receiving_yards,11.0,5.3385,8.0,9.0,15.0
00-0032394,Nick Vannett,TE,2022,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0032394,Nick Vannett,TE,2022,target_share,0.052,0.0329,0.0333,0.0333,0.0625
00-0032394,Nick Vannett,TE,2024,targets,1.6667,0.8876,1.0,1.5,2.0
00-0032394,Nick Vannett,TE,2024,receiving_yards,11.25,10.7629,5.5,7.5,14.5
00-0032394,Nick Vannett,TE,2024,receiving_tds,0.25,0.4523,0.0,0.0,0.25
00-0032394,Nick Vannett,TE,2024,target_share,0.0534,0.0256,0.0319,0.0494,0.0741
00-0032725,Stephen Anderson,TE,2020,targets,1.5714,2.2991,0.0,0.0,2.5
00-0032725,Stephen Anderson,TE,2020,receiving_yards,15.1429,23.9404,0.0,0.0,27.0
00-0032725,Stephen Anderson,TE,2020,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0032725,Stephen Anderson,TE,2020,target_share,0.0458,0.0706,0.0,0.0,0.0692
00-0032725,Stephen Anderson,TE,2021,targets,1.3571,1.0818,1.0,1.0,2.0
00-0032725,Stephen Anderson,TE,2021,receiving_yards,11.7857,14.2082,0.0,8.5,16.5
00-0032725,Stephen Anderson,TE,2021,receiving_tds,0.0714,0.2673,0.0,0.0,0.0
00-0032725,Stephen Anderson,TE,2021,target_share,0.0358,0.0284,0.0244,0.0333,0.0489
00-0032725,Stephen Anderson,TE,2022,targets,0.7778,0.8333,0.0,1.0,1.0
00-0032725,Stephen Anderson,TE,2022,receiving_yards,1.0,2.3452,0.0,0.0,0.0
00-0032725,Stephen Anderson,TE,2022,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0032725,Stephen Anderson,TE,2022,target_share,0.0189,0.0202,0.0,0.0213,0.0286
00-0032986,J.P. Holtz,TE,2020,targets,0.1111,0.3333,0.0,0.0,0.0
00-0032986,J.P. Holtz,TE,2020,receiving_yards,0.0,0.0,0.0,0.0,0.0
00-0032986,J.P. Holtz,TE,2020,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0032986,J.P. Holtz,TE,2020,target_share,0.0053,0.0159,0.0,0.0,0.0
00-0032986,J.P. Holtz,TE,2021,targets,0.0,0.0,0.0,0.0,0.0
00-0032986,J.P. Holtz,TE,2021,receiving_yards,0.0,0.0,0.0,0.0,0.0
00-0032986,J.P. Holtz,TE,2021,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0032986,J.P. Holtz,TE,2021,target_share,0.0,0.0,0.0,0.0,0.0
00-0033090,Hunter Henry,TE,2020,targets,6.6429,2.0609,6.25,7.0,8.0
00-0033090,Hunter Henry,TE,2020,receiving_yards,43.7857,21.9411,30.75,40.0,61.25
00-0033090,Hunter Henry,TE,2020,receiving_tds,0.2857,0.4688,0.0,0.0,0.75
00-0033090,Hunter Henry,TE,2020,target_share,0.1785,0.0642,0.1494,0.1763,0.2131
00-0033090,Hunter Henry,TE,2021,targets,4.6875,1.7783,3.0,4.5,6.0
00-0033090,Hunter Henry,TE,2021,receiving_yards,37.6875,22.4699,24.5,32.5,38.25
00-0033090,Hunter Henry,TE,2021,receiving_tds,0.5625,0.7274,0.0,0.0,1.0
00-0033090,Hunter Henry,TE,2021,target_share,0.1471,0.0527,0.1115,0.1472,0.1705
00-0033090,Hunter Henry,TE,2022,targets,3.6875,2.0887,1.75,4.0,5.0
00-0033090,Hunter Henry,TE,2022,receiving_yards,31.8125,23.3701,12.75,21.0,52.5
00-0033090,Hunter Henry,TE,2022,receiving_tds,0.125,0.3416,0.0,0.0,0.0
00-0033090,Hunter Henry,TE,2022,target_share,0.124,0.071,0.0628,0.1356,0.1815
00-0033090,Hunter Henry,TE,2023,targets,4.6923,1.9742,3.0,5.0,6.0
00-0033090,Hunter Henry,TE,2023,receiving_yards,32.2308,20.2697,17.0,28.0,51.0
00-0033090,Hunter Henry,TE,2023,receiving_tds,0.4615,0.6602,0.0,0.0,1.0
00-0033090,Hunter Henry,TE,2023,target_share,0.1468,0.0584,0.1071,0.1395,0.1724
00-0033090,Hunter Henry,TE,2024,targets,6.0625,2.9545,3.75,5.5,8.25
00-0033090,Hunter Henry,TE,2024,receiving_yards,42.125,30.811,17.0,40.0,57.75
00-0033090,Hunter Henry,TE,2024,receiving_tds,0.125,0.3416,0.0,0.0,0.0
00-0033090,Hunter Henry,TE,2024,target_share,0.2036,0.0999,0.1326,0.1895,0.2449
00-0033090,Hunter Henry,TE,2025,targets,5.1176,2.7359,3.0,5.0,6.0
00-0033090,Hunter Henry,TE,2025,receiving_yards,45.1765,29.2537,27.0,45.0,56.0
00-0033090,Hunter Henry,TE,2025,receiving_tds,0.4118,0.6183,0.0,0.0,1.0
00-0033090,Hunter Henry,TE,2025,target_share,0.1742,0.0682,0.1304,0.1667,0.2083
00-0033095,Garrett Griffin,TE,2021,targets,0.8,1.3038,0.0,0.0,1.0
00-0033095,Garrett Griffin,TE,2021,receiving_yards,7.8,13.0077,0.0,0.0,9.0
00-0033095,Garrett Griffin,TE,2021,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0033095,Garrett Griffin,TE,2021,target_share,0.022,0.0371,0.0,0.0,0.0244
00-0033110,Tyler Higbee,TE,2020,targets,4.0,1.4639,3.0,4.0,5.0
00-0033110,Tyler Higbee,TE,2020,receiving_yards,34.7333,18.8053,19.5,34.0,47.5
00-0033110,Tyler Higbee,TE,2020,receiving_tds,0.3333,0.8165,0.0,0.0,0.0
00-0033110,Tyler Higbee,TE,2020,target_share,0.1152,0.0421,0.0759,0.1081,0.1446
00-0033110,Tyler Higbee,TE,2021,targets,5.6667,2.4689,5.0,6.0,7.0
00-0033110,Tyler Higbee,TE,2021,receiving_yards,37.3333,20.1624,22.5,40.0,49.5
00-0033110,Tyler Higbee,TE,2021,receiving_tds,0.3333,0.6172,0.0,0.0,0.5
00-0033110,Tyler Higbee,TE,2021,target_share,0.1561,0.0663,0.1236,0.1622,0.2039
00-0033110,Tyler Higbee,TE,2022,targets,6.75,3.6423,4.0,6.5,9.25
00-0033110,Tyler Higbee,TE,2022,receiving_yards,38.75,28.7785,13.25,36.0,63.5
00-0033110,Tyler Higbee,TE,2022,receiving_tds,0.1875,0.5439,0.0,0.0,0.0
00-0033110,Tyler Higbee,TE,2022,target_share,0.2164,0.0932,0.1806,0.2302,0.2741
00-0033110,Tyler Higbee,TE,2023,targets,4.6667,2.4976,3.0,4.0,6.0
00-0033110,Tyler Higbee,TE,2023,receiving_yards,33.0,21.6135,17.5,30.0,47.0
00-0033110,Tyler Higbee,TE,2023,receiving_tds,0.1333,0.5164,0.0,0.0,0.0
00-0033110,Tyler Higbee,TE,2023,target_share,0.1394,0.0617,0.0986,0.1346,0.1588
00-0033110,Tyler Higbee,TE,2025,targets,3.6,1.8974,2.25,4.0,4.75
00-0033110,Tyler Higbee,TE,2025,receiving_yards,28.1,26.0915,14.5,24.0,36.0
00-0033110,Tyler Higbee,TE,2025,receiving_tds,0.3,0.483,0.0,0.0,0.75
00-0033110,Tyler Higbee,TE,2025,target_share,0.11,0.0547,0.0776,0.125,0.1476
00-0033217,Mo Alie-Cox,TE,2020,targets,2.7857,1.5281,2.0,2.5,3.75
00-0033217,Mo Alie-Cox,TE,2020,receiving_yards,28.1429,27.321,14.5,19.5,33.5
00-0033217,Mo Alie-Cox,TE,2020,receiving_tds,0.1429,0.3631,0.0,0.0,0.0
00-0033217,Mo Alie-Cox,TE,2020,target_share,0.0875,0.0571,0.0445,0.0732,0.1178
00-0033217,Mo Alie-Cox,TE,2021,targets,2.6471,1.3666,2.0,2.0,4.0
00-0033217,Mo Alie-Cox,TE,2021,receiving_yards,18.5882,16.7334,0.0,18.0,28.0
00-0033217,Mo Alie-Cox,TE,2021,receiving_tds,0.2353,0.5623,0.0,0.0,0.0
00-0033217,Mo Alie-Cox,TE,2021,target_share,0.0934,0.0507,0.0571,0.0833,0.1176
00-0033217,Mo Alie-Cox,TE,2022,targets,2.0,1.4142,1.0,1.5,2.75
00-0033217,Mo Alie-Cox,TE,2022,receiving_yards,13.5,21.7989,2.5,8.0,13.75
00-0033217,Mo Alie-Cox,TE,2022,receiving_tds,0.2143,0.5789,0.0,0.0,0.0
00-0033217,Mo Alie-Cox,TE,2022,target_share,0.0615,0.04,0.0323,0.0421,0.0804
00-0033217,Mo Alie-Cox,TE,2023,targets,1.5714,1.0894,1.0,1.0,2.0
00-0033217,Mo Alie-Cox,TE,2023,receiving_yards,11.5,12.5192,0.0,13.0,18.0
00-0033217,Mo Alie-Cox,TE,2023,receiving_tds,0.2143,0.4258,0.0,0.0,0.0
00-0033217,Mo Alie-Cox,TE,2023,target_share,0.0585,0.0503,0.0295,0.0417,0.0523
00-0033217,Mo Alie-Cox,TE,2024,targets,1.8333,1.1934,1.0,1.0,2.25
00-0033217,Mo Alie-Cox,TE,2024,receiving_yards,12.25,14.9917,0.0,7.5,18.25
00-0033217,Mo Alie-Cox,TE,2024,receiving_tds,0.0833,0.2887,0.0,0.0,0.0
00-0033217,Mo Alie-Cox,TE,2024,target_share,0.0703,0.0466,0.0323,0.0541,0.0935
00-0033217,Mo Alie-Cox,TE,2025,targets,1.8182,0.9816,1.0,2.0,2.0
00-0033217,Mo Alie-Cox,TE,2025,receiving_yards,10.6364,8.5589,3.0,9.0,18.0
00-0033217,Mo Alie-Cox,TE,2025,receiving_tds,0.0909,0.3015,0.0,0.0,0.0
00-0033217,Mo Alie-Cox,TE,2025,target_share,0.0565,0.0314,0.0334,0.0556,0.0646
00-0033246,Johnny Mundt,TE,2020,targets,0.8,1.3038,0.0,0.0,1.0
00-0033246,Johnny Mundt,TE,2020,receiving_yards,10.6,21.019,0.0,0.0,5.0
00-0033246,Johnny Mundt,TE,2020,receiving_tds,0.0,0.0,0.0,0.0,0.0
00-0033246,Johnny Mundt,TE,2020,target_share,0.0256,0.042,0.0,0.0,0.0312
00-0033246,Johnny Mundt,TE,2022,targets,1.6154,0.7679,1.0,1.0,2.0
00-0033246,Johnny Mundt,TE,2022,receiving_yards,10.7692,9.3377,1.0,8.0,17.0
00-0033246,Johnny Mundt,TE,2022,receiving_tds,0.0769,0.2774,0.0,0.0,0.0
00-0033246,Johnny Mundt,TE,2022,target_share,0.0451,0.0231,0.0286,0.0357,0.0541
00-0033246,Johnny Mundt,TE,2023,targets,2.3,2.3594,1.0,1.0,2.75
00-0033246,Johnny Mundt,TE,2023,receiving_yards,17.2,18.4198,5.0,9.5,21.75
00-0033246,Johnny Mundt,TE,2023,receiving_tds,0.1,0.3162,0.0,0.0,0.0
00-0033246,Johnny Mundt,TE,2023,target_share,0.0655,0.069,0.0288,0.0308,0.0799
