attempts,completions,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,fpts_standard,fpts_half_ppr,fpts_ppr,fpts_te_premium,player_id,player_name,position,team,age,age_multiplier,scenario,season_proj,model,projection_confidence,games_recent,returning_from_injury
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,33.0,0.3,5.1,7.1,9.1,11.1,00-0033896,Adam Shaheen,TE,MIA,32,0.92,bull,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,185.0,752.0,7.6,56.0,42.0,330.0,1.3,161.6,182.6,203.6,203.6,00-0033897,Joe Mixon,RB,HOU,30,0.65,bear,2026,weighted_v1,High,14,False
,,0.0,0.0,0.0,185.0,752.0,7.6,38.0,28.0,224.0,1.3,151.0,165.0,179.0,179.0,00-0033897,Joe Mixon,RB,HOU,30,0.65,base,2026,weighted_v1,High,14,False
,,0.0,0.0,0.0,185.0,752.0,7.6,30.0,22.0,178.0,1.3,146.4,157.4,168.4,168.4,00-0033897,Joe Mixon,RB,HOU,30,0.65,bull,2026,weighted_v1,High,14,False
,,0.0,0.0,0.0,60.0,230.0,1.0,19.0,14.0,99.0,0.5,41.9,48.9,55.9,55.9,00-0033906,Alvin Kamara,RB,NO,31,0.54,bear,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,89.0,343.0,1.5,20.0,16.0,107.0,0.7,58.2,66.2,74.2,74.2,00-0033906,Alvin Kamara,RB,NO,31,0.54,base,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,130.0,498.0,2.2,27.0,22.0,148.0,1.2,85.0,96.0,107.0,107.0,00-0033906,Alvin Kamara,RB,NO,31,0.54,bull,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,43.0,29.0,342.0,1.8,45.0,59.5,74.0,74.0,00-0033908,Cooper Kupp,WR,SEA,33,0.72,bear,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,36.0,24.0,286.0,2.1,41.2,53.2,65.2,65.2,00-0033908,Cooper Kupp,WR,SEA,33,0.72,base,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,47.0,32.0,377.0,3.2,56.9,72.9,88.9,88.9,00-0033908,Cooper Kupp,WR,SEA,33,0.72,bull,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,59.0,42.0,472.0,2.9,64.6,85.6,106.6,106.6,00-0033921,Chris Godwin Jr.,WR,TB,31,0.87,bear,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,56.0,40.0,446.0,3.5,65.6,85.6,105.6,105.6,00-0033921,Chris Godwin Jr.,WR,TB,31,0.87,base,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,72.0,51.0,573.0,5.3,89.1,114.6,140.1,140.1,00-0033921,Chris Godwin Jr.,WR,TB,31,0.87,bull,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,55.0,203.0,2.5,11.0,8.0,59.0,0.3,43.0,47.0,51.0,51.0,00-0033923,Kareem Hunt,RB,KC,31,0.54,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,73.0,270.0,3.3,8.0,6.0,46.0,0.3,53.2,56.2,59.2,59.2,00-0033923,Kareem Hunt,RB,KC,31,0.54,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,110.0,405.0,5.0,13.0,9.0,70.0,0.6,81.1,85.6,90.1,90.1,00-0033923,Kareem Hunt,RB,KC,31,0.54,bull,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,94.0,354.0,1.7,13.0,9.0,78.0,0.3,55.2,59.7,64.2,64.2,00-0033925,D'Onta Foreman,RB,CLE,30,0.65,bear,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,94.0,354.0,1.7,9.0,6.0,56.0,0.3,53.0,56.0,59.0,59.0,00-0033925,D'Onta Foreman,RB,CLE,30,0.65,base,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,94.0,354.0,1.7,8.0,6.0,48.0,0.3,52.2,55.2,58.2,58.2,00-0033925,D'Onta Foreman,RB,CLE,30,0.65,bull,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,73.0,0.4,9.7,12.2,14.7,14.7,00-0033932,Kenny Golladay,WR,NYG,33,0.72,bear,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,57.0,0.4,8.1,10.1,12.1,12.1,00-0033932,Kenny Golladay,WR,NYG,33,0.72,base,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,42.0,0.4,6.6,8.1,9.6,9.6,00-0033932,Kenny Golladay,WR,NYG,33,0.72,bull,2026,weighted_v1,Low,6,False
233.0,171.0,1532.0,5.0,2.1,19.0,59.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,83.0,00-0033936,C.J. Beathard,QB,JAX,33,1.0,bear,2026,weighted_v1,Low,6,False
233.0,171.0,1532.0,5.0,2.1,19.0,59.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,83.0,00-0033936,C.J. Beathard,QB,JAX,33,1.0,base,2026,weighted_v1,Low,6,False
233.0,171.0,1532.0,5.0,2.1,19.0,59.0,0.0,0.0,0.0,0.0,0.0,83.0,83.0,83.0,83.0,00-0033936,C.J. Beathard,QB,JAX,33,1.0,bull,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,61.0,212.0,1.7,11.0,10.0,51.0,0.3,38.3,43.3,48.3,48.3,00-0033948,Jamaal Williams,RB,NO,31,0.54,bear,2026,weighted_v1,High,14,False
,,0.0,0.0,0.0,61.0,212.0,1.7,8.0,7.0,38.0,0.3,37.0,40.5,44.0,44.0,00-0033948,Jamaal Williams,RB,NO,31,0.54,base,2026,weighted_v1,High,14,False
,,0.0,0.0,0.0,61.0,212.0,1.7,7.0,6.0,33.0,0.3,36.5,39.5,42.5,42.5,00-0033948,Jamaal Williams,RB,NO,31,0.54,bull,2026,weighted_v1,High,14,False
,,0.0,0.0,0.0,9.0,45.0,0.4,10.0,8.0,57.0,0.3,14.4,18.4,22.4,22.4,00-0033955,Jeremy McNichols,RB,WAS,31,0.54,bear,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,18.0,89.0,0.7,16.0,13.0,93.0,0.6,26.0,32.5,39.0,39.0,00-0033955,Jeremy McNichols,RB,WAS,31,0.54,base,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,37.0,179.0,1.5,20.0,15.0,110.0,0.8,42.7,50.2,57.7,57.7,00-0033955,Jeremy McNichols,RB,WAS,31,0.54,bull,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,69.0,0.3,8.7,11.2,13.7,16.2,00-0034011,Dan Arnold,TE,JAX,31,0.97,bear,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,52.0,0.3,7.0,9.0,11.0,13.0,00-0034011,Dan Arnold,TE,JAX,31,0.97,base,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,48.0,0.3,6.6,8.6,10.6,12.6,00-0034011,Dan Arnold,TE,JAX,31,0.97,bull,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,76.0,0.4,10.0,12.5,15.0,15.0,00-0034104,Cam Sims,WR,WAS,31,0.87,bear,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,61.0,0.4,8.5,10.5,12.5,12.5,00-0034104,Cam Sims,WR,WAS,31,0.87,base,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,48.0,0.4,7.2,9.2,11.2,11.2,00-0034104,Cam Sims,WR,WAS,31,0.87,bull,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,57.0,0.3,7.5,10.5,13.5,13.5,00-0034132,Christian Blake,WR,ATL,30,0.93,bear,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,42.0,0.3,6.0,8.5,11.0,11.0,00-0034132,Christian Blake,WR,ATL,30,0.93,base,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,31.0,0.3,4.9,6.9,8.9,8.9,00-0034132,Christian Blake,WR,ATL,30,0.93,bull,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,179.0,0.8,22.7,32.2,41.7,51.2,00-0034159,Will Dissly,TE,LAC,30,1.0,bear,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,177.0,1.1,24.3,33.8,43.3,52.8,00-0034159,Will Dissly,TE,LAC,30,1.0,base,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,26.0,19.0,181.0,1.5,27.1,36.6,46.1,55.6,00-0034159,Will Dissly,TE,LAC,30,1.0,bull,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,81.0,322.0,3.9,8.0,5.0,49.0,0.2,61.7,64.2,66.7,66.7,00-0034184,Gus Edwards,RB,LAC,31,0.54,bear,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,81.0,322.0,3.9,6.0,4.0,36.0,0.2,60.4,62.4,64.4,64.4,00-0034184,Gus Edwards,RB,LAC,31,0.54,base,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,81.0,322.0,3.9,4.0,3.0,27.0,0.2,59.5,61.0,62.5,62.5,00-0034184,Gus Edwards,RB,LAC,31,0.54,bull,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,54.0,0.2,6.6,9.1,11.6,14.1,00-0034192,Nick Keizer,TE,KC,31,0.97,bear,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,42.0,0.2,5.4,7.4,9.4,11.4,00-0034192,Nick Keizer,TE,KC,31,0.97,base,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,32.0,0.2,4.4,5.9,7.4,8.9,00-0034192,Nick Keizer,TE,KC,31,0.97,bull,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,15.0,0.2,2.7,4.2,5.7,7.2,00-0034193,Kevin Rader,TE,TEN,31,0.97,bear,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,12.0,0.2,2.4,3.9,5.4,6.9,00-0034193,Kevin Rader,TE,TEN,31,0.97,base,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,9.0,0.2,2.1,3.1,4.1,5.1,00-0034193,Kevin Rader,TE,TEN,31,0.97,bull,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,28.0,177.0,0.7,17.0,14.0,92.0,0.5,34.1,41.1,48.1,48.1,00-0034253,Dontrell Hilliard,RB,TEN,32,0.44,bear,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,28.0,177.0,0.7,13.0,11.0,71.0,0.5,32.0,37.5,43.0,43.0,00-0034253,Dontrell Hilliard,RB,TEN,32,0.44,base,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,28.0,177.0,0.7,10.0,8.0,55.0,0.5,30.4,34.4,38.4,38.4,00-0034253,Dontrell Hilliard,RB,TEN,32,0.44,bull,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,24.0,17.0,188.0,0.8,23.6,32.1,40.6,49.1,00-0034270,Tyler Conklin,TE,LAC,31,0.97,bear,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,25.0,17.0,186.0,1.1,25.2,33.7,42.2,50.7,00-0034270,Tyler Conklin,TE,LAC,31,0.97,base,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,16.0,173.0,1.4,25.7,33.7,41.7,49.7,00-0034270,Tyler Conklin,TE,LAC,31,0.97,bull,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,19.0,10.0,123.0,1.0,18.3,23.3,28.3,28.3,00-0034272,Marquez Valdes-Scantling,WR,PIT,32,0.8,bear,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,28.0,14.0,180.0,2.1,30.6,37.6,44.6,44.6,00-0034272,Marquez Valdes-Scantling,WR,PIT,32,0.8,base,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,28.0,13.0,177.0,2.1,30.3,36.8,43.3,43.3,00-0034272,Marquez Valdes-Scantling,WR,PIT,32,0.8,bull,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,97.0,0.4,12.1,16.1,20.1,20.1,00-0034286,Richie James,WR,KC,31,0.87,bear,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,76.0,0.4,10.0,13.0,16.0,16.0,00-0034286,Richie James,WR,KC,31,0.87,base,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,58.0,0.4,8.2,10.7,13.2,13.2,00-0034286,Richie James,WR,KC,31,0.87,bull,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,69.0,0.4,9.3,11.8,14.3,14.3,00-0034297,Byron Pringle,WR,WAS,33,0.72,bear,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,56.0,0.4,8.0,10.0,12.0,12.0,00-0034297,Byron Pringle,WR,WAS,33,0.72,base,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,44.0,0.4,6.8,8.8,10.8,10.8,00-0034297,Byron Pringle,WR,WAS,33,0.72,bull,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,78.0,0.5,10.8,14.8,18.8,18.8,00-0034309,Chad Beebe,WR,MIN,32,0.8,bear,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,57.0,0.5,8.7,11.7,14.7,14.7,00-0034309,Chad Beebe,WR,MIN,32,0.8,base,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,42.0,0.5,7.2,9.2,11.2,11.2,00-0034309,Chad Beebe,WR,MIN,32,0.8,bull,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,36.0,0.5,6.6,8.6,10.6,10.6,00-0034317,Keith Kirkwood,WR,NO,32,0.8,bear,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,27.0,0.5,5.7,7.2,8.7,8.7,00-0034317,Keith Kirkwood,WR,NO,32,0.8,base,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,23.0,0.5,5.3,6.8,8.3,8.3,00-0034317,Keith Kirkwood,WR,NO,32,0.8,bull,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,114.0,68.0,925.0,5.2,123.7,157.7,191.7,191.7,00-0034348,Courtland Sutton,WR,DEN,31,0.87,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,109.0,66.0,894.0,7.0,131.4,164.4,197.4,197.4,00-0034348,Courtland Sutton,WR,DEN,31,0.87,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,104.0,62.0,846.0,8.7,136.8,167.8,198.8,198.8,00-0034348,Courtland Sutton,WR,DEN,31,0.87,bull,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,48.0,167.0,1.8,30.0,23.0,217.0,0.7,53.4,64.9,76.4,76.4,00-0034349,Kerryon Johnson,RB,DET,29,0.76,bear,2026,weighted_v1,High,14,False
,,0.0,0.0,0.0,48.0,167.0,1.8,21.0,16.0,151.0,0.7,46.8,54.8,62.8,62.8,00-0034349,Kerryon Johnson,RB,DET,29,0.76,base,2026,weighted_v1,High,14,False
,,0.0,0.0,0.0,48.0,167.0,1.8,17.0,13.0,121.0,0.7,43.8,50.3,56.8,56.8,00-0034349,Kerryon Johnson,RB,DET,29,0.76,bull,2026,weighted_v1,High,14,False
,,0.0,0.0,0.0,0.0,0.0,0.0,51.0,38.0,407.0,4.2,65.9,84.9,103.9,122.9,00-0034351,Dallas Goedert,TE,PHI,32,0.92,bear,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,62.0,47.0,497.0,7.0,91.7,115.2,138.7,162.2,00-0034351,Dallas Goedert,TE,PHI,32,0.92,base,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,76.0,57.0,614.0,9.9,120.8,149.3,177.8,206.3,00-0034351,Dallas Goedert,TE,PHI,32,0.92,bull,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,0.1,2.2,2.7,3.2,3.7,00-0034364,Jordan Akins,TE,CLE,34,0.79,bear,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,0.1,1.7,2.2,2.7,3.2,00-0034364,Jordan Akins,TE,CLE,34,0.79,base,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.1,1.6,2.1,2.6,3.1,00-0034364,Jordan Akins,TE,CLE,34,0.79,bull,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,26.0,20.0,152.0,0.6,18.8,28.8,38.8,48.8,00-0034365,Ian Thomas,TE,LV,30,1.0,bear,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,21.0,16.0,122.0,0.6,15.8,23.8,31.8,39.8,00-0034365,Ian Thomas,TE,LV,30,1.0,base,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,27.0,21.0,159.0,1.0,21.9,32.4,42.9,53.4,00-0034365,Ian Thomas,TE,LV,30,1.0,bull,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,110.0,0.5,14.0,19.0,24.0,24.0,00-0034366,Keke Coutee,WR,IND,30,0.93,bear,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,93.0,0.5,12.3,16.8,21.3,21.3,00-0034366,Keke Coutee,WR,IND,30,0.93,base,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,67.0,0.5,9.7,12.7,15.7,15.7,00-0034366,Keke Coutee,WR,IND,30,0.93,bull,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,93.0,0.5,12.3,16.3,20.3,20.3,00-0034370,DaeSean Hamilton,WR,DEN,31,0.87,bear,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,68.0,0.5,9.8,12.8,15.8,15.8,00-0034370,DaeSean Hamilton,WR,DEN,31,0.87,base,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,51.0,0.5,8.1,10.1,12.1,12.1,00-0034370,DaeSean Hamilton,WR,DEN,31,0.87,bull,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,88.0,64.0,624.0,2.3,76.2,108.2,140.2,172.2,00-0034383,Dalton Schultz,TE,HOU,30,1.0,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,90.0,65.0,635.0,3.4,83.9,116.4,148.9,181.4,00-0034383,Dalton Schultz,TE,HOU,30,1.0,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,95.0,69.0,672.0,4.6,94.8,129.3,163.8,198.3,00-0034383,Dalton Schultz,TE,HOU,30,1.0,bull,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,51.0,0.5,8.1,10.6,13.1,15.6,00-0034393,Troy Fumagalli,TE,DEN,32,0.92,bear,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,37.0,0.5,6.7,8.7,10.7,12.7,00-0034393,Troy Fumagalli,TE,DEN,32,0.92,base,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,28.0,0.5,5.8,7.3,8.8,10.3,00-0034393,Troy Fumagalli,TE,DEN,32,0.92,bull,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,29.0,18.0,188.0,0.7,23.0,32.0,41.0,41.0,00-0034407,Ray-Ray McCloud,WR,NYG,30,0.93,bear,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,32.0,19.0,202.0,1.0,26.2,35.7,45.2,45.2,00-0034407,Ray-Ray McCloud,WR,NYG,30,0.93,base,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,43.0,26.0,276.0,1.9,39.0,52.0,65.0,65.0,00-0034407,Ray-Ray McCloud,WR,NYG,30,0.93,bull,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,89.0,0.7,13.1,17.6,22.1,22.1,00-0034411,Russell Gage,WR,TB,31,0.87,bear,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,69.0,0.7,11.1,14.6,18.1,18.1,00-0034411,Russell Gage,WR,TB,31,0.87,base,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,58.0,0.7,10.0,13.0,16.0,16.0,00-0034411,Russell Gage,WR,TB,31,0.87,bull,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,21.0,13.0,140.0,0.9,19.4,25.9,32.4,32.4,00-0034418,Cedrick Wilson Jr.,WR,MIA,31,0.87,bear,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,143.0,1.1,20.9,27.4,33.9,33.9,00-0034418,Cedrick Wilson Jr.,WR,MIA,31,0.87,base,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,149.0,1.4,23.3,30.3,37.3,37.3,00-0034418,Cedrick Wilson Jr.,WR,MIA,31,0.87,bull,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,5.0,43.0,0.6,7.9,10.4,12.9,12.9,00-0034426,Javon Wims,WR,CHI,32,0.8,bear,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,31.0,0.6,6.7,8.7,10.7,10.7,00-0034426,Javon Wims,WR,CHI,32,0.8,base,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,24.0,0.6,6.0,7.5,9.0,9.0,00-0034426,Javon Wims,WR,CHI,32,0.8,bull,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,101.0,0.2,11.3,14.3,17.3,20.3,00-0034439,Ryan Izzo,TE,NE,31,0.97,bear,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,97.0,0.2,10.9,13.9,16.9,19.9,00-0034439,Ryan Izzo,TE,NE,31,0.97,base,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,69.0,0.2,8.1,10.1,12.1,14.1,00-0034439,Ryan Izzo,TE,NE,31,0.97,bull,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,44.0,207.0,0.9,23.0,18.0,144.0,0.5,43.5,52.5,61.5,61.5,00-0034440,Justin Jackson,RB,DET,30,0.65,bear,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,44.0,207.0,0.9,16.0,12.0,100.0,0.5,39.1,45.1,51.1,51.1,00-0034440,Justin Jackson,RB,DET,30,0.65,base,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,44.0,207.0,0.9,13.0,10.0,80.0,0.5,37.1,42.1,47.1,47.1,00-0034440,Justin Jackson,RB,DET,30,0.65,bull,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,24.0,13.0,160.0,1.3,23.8,30.3,36.8,36.8,00-0034521,Allen Lazard,WR,NYJ,31,0.87,bear,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,26.0,15.0,174.0,2.0,29.4,36.9,44.4,44.4,00-0034521,Allen Lazard,WR,NYJ,31,0.87,base,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,18.0,205.0,2.8,37.3,46.3,55.3,55.3,00-0034521,Allen Lazard,WR,NYJ,31,0.87,bull,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,26.0,21.0,187.0,1.2,25.9,36.4,46.9,57.4,00-0034613,Tanner Hudson,TE,CIN,32,0.92,bear,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,196.0,1.8,30.4,41.4,52.4,63.4,00-0034613,Tanner Hudson,TE,CIN,32,0.92,base,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.0,197.0,2.3,33.5,44.5,55.5,66.5,00-0034613,Tanner Hudson,TE,CIN,32,0.92,bull,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.8,1.3,1.8,1.8,00-0034646,Brandon Powell,WR,MIN,31,0.87,bear,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.6,1.1,1.6,1.6,00-0034646,Brandon Powell,WR,MIN,31,0.87,base,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.4,0.9,1.4,1.4,00-0034646,Brandon Powell,WR,MIN,31,0.87,bull,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,57.0,40.0,434.0,4.5,70.4,90.4,110.4,130.4,00-0034753,Mark Andrews,TE,BAL,31,0.97,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,43.0,31.0,329.0,4.5,59.9,75.4,90.9,106.4,00-0034753,Mark Andrews,TE,BAL,31,0.97,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,57.0,41.0,438.0,7.4,88.2,108.7,129.2,149.7,00-0034753,Mark Andrews,TE,BAL,31,0.97,bull,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,38.0,0.2,5.0,6.5,8.0,8.0,00-0034764,Michael Gallup,WR,DAL,30,0.93,bear,2026,weighted_v1,High,16,False
